"325","XX","B008L5F4H0","5.0","January 24, 2013","A1YT036DGM73YQ","It's a great little vacuum","I read the reviews on the site before purchasing and decided to take the plunge (not that big of a deal for $54 or whatever it was when I bought it).  This vacuum picks up everything, is light, and is obviously inexpensive.  If you are a person who vacuums everyday and noise is a factor, you should probably be looking in a different price range because you love vacuuming that much.  For me, I vacuum maybe once a week or so and for the 1500 square feet of my condo, this is perfect.As one other reviewer pointed out, the suction is so powerful on this and the way the action works on the bottom, it is sort of pushes itself along the carpet.  Very easy to use.If anything goes wrong, I will update this review, so if you are reading this and there is isn't an update, know it is working just as I expect it to."
"326","XX","B008L5F4H0","3.0","January 14, 2013","A1CAGTNRSFHJNJ","Good for the price","Can't compare this to my old &#34;bag&#34; Electrolux vacuum because it is not heavy duty. But the old vacuum had died and it was getting hard to find bags for it so, I decided to go bagless. For the price this vacuum is good and has good suction action. It is so light, I was afraid to assemble it, because I thought pushing the parts together would crack them.  It is VERY light plastic. But, easy to assemble and nothing broke -- so far, anyway. Picks up dirt very well. The only issue is, it is EXTREMELY hard to empty. I think if a person did not have pets, it would be perfect, however since I have quite a few cats and dogs, the hair it picks up gets stuck in the top of the clean-out chamber and requires that I pull out the whole &#34;guts&#34; of the device to get the packed-in hair out. Quite a mess and gets dirt all over the place. So found that it's best to do this outside. Can't simply, &#34;open the bin and dump the picked up dirt in the trash&#34; as the pretty instruction photos show. Guess it's better than having to buy bags all the time though."
"327","XX","B008L5F4H0","4.0","January 13, 2013","A1UWSU5ETQRQKX","Basic, Highly Effective Unit","This Dirt Devil unit screams 'basic.' It is not loaded with features (that you may or may not use). It comes with just a couple of tools: a brush and a crevice tool, but how many do you actually need or use? The fact is that we clean the house with this unit effectively and efficiently.The main point is that it is powerful enough to pick up dirt. That's what you buy a vacuum for, and that's what it does. It won't sing to you or cook the rice, but it will clean your floors and upholstery. It has the basic height settings, and it's not hard to push or maneuver.The bagless feature, pretty much a standard these days, is fine. But reseating the canister after emptying it is a little tricky until you get the hang of it; it's fussier than it should be and that's the only real drawback we found with this machine (one star off; this particular aspect could easily have been better designed).It's too early to tell how truly durable the unit is going to be but it does look and feel like it's going to last for a while, as has generally been our experience with Dirt Devil products.The bottom line: a good basic machine to do good basic cleaning. What more can you ask?"
"328","XX","B008L5F4H0","4.0","January 7, 2013","A346JXY2M9DB8W","okay for the price","I bought this for our basement.  This is the cheapest vacuum i have purchased, it feels cheap, but so far it does the job."
"329","XX","B008L5F4H0","5.0","January 4, 2013","A2HQOQVN05LYWJ","Save Your Back","Light weight, easy to use.  My housekeeper brought her's over because she was hurting her lower back.  I ordered one the day she did that.  Cleans great."
"330","XX","B008L5F4H0","2.0","January 2, 2013","A2MKISZV9AY4P0","OK - but not as strong as the original","I got this the other day and was a bit put off by the funky instructions (you MUST insert the hose into the hose port on the bottom of the vacuum..otherwise it doesn't work.)  I had the original DD breeze with the removable long filter and it had way more suction than this one, along with the fact the original was not as cheaply made.  This vacuum seems more along the line of an electric broom...and doesn't vacuum as deeply as my first DD. Sadder but wiser - I may have to buy the next model up to get what I used to have!"
"331","XX","B008L5F4H0","4.0","December 31, 2012","A16WKPOSEGQC3Y","A decent vacuum for the money.","First impressions from unpacking and assembly were amazing.  This unit is profoundly PLASTIC.  It looks, feels and smells like plastic.  Extreme Plastic!!  Assembly was really simple, with 1 screw needed to fasten the handle.  They included 3 screws, and I still don't know if the other 2 are for something else, as the directions are sparse to say the least.  But its pretty solid in its plasticness (is that even a word?!).And now onto the real review!  This is a pretty cool design, emulating the upright 'cyclonic' bagless designs of much more expensive brands, many of which we've tried.  Simply stated, suction is terrific.  It works well for sure.  And its loud!  For the price its pretty awesome.  The rotating brush in the vacuum head is highly aggressive, and it definitely gets the job done on carpet.  Its also light, really light.  It can be moved easily and quickly.In conclusion, its pretty amazing for the price.  We have some other Dirt Devil units, mostly electric brooms, and they seem to last for a while at least.  So longevity on this unit is likely to be decent as well."
"332","XX","B008L5F4H0","4.0","December 17, 2012","A3A15L96IYUO6V","Lightweight vacuum, average quality","When I finished putting this vacuum together, I was surprised how light weight it was. On the other hand, the plastic is pretty thin all over the vacuum and the wheels are noisy when they move. Nonetheless, all the features for a vacuum in this price range are there -- bagless canister, basic hose, washable filter, etc. Assembly consisted of three screws to put a few parts together and then installing the dirt cup.There is no height adjustment for the brush wheel and it doesn't seem to work very well on hard floors. There are only 10 amps of power, unlike some (slightly) heavier models that provide a typical 12 amp motor. The cord is sufficiently long (manufacturer states 25 feet) and the power switch is easily foot actuated. There is no headlight. The belt and brush roll replacement, however, requires five (5) screws to be removed and a bit more delicate handiwork. A one year warranty rounds the package out.My apartment has a relatively high pile carpet and this vacuum has no trouble dealing with it. The hose comes with a simple upholstery brush and well as an edge tool. The canister opens from the bottom (nice!) so just put your garbage bag/can under it and whoosh, it's empty. I haven't needed to clean the filter yet but it looks easy to do. In terms of cleaning performance, it seems to pick up everything I vacuum under it (mostly food crumbs and dust I think). No pet hair in my household so can't speak to that type of suction efficacy. In short, the performance seems similar to the 12Amp Eureka I have with more features (headlight, longer cord length, easier to replace belt, etc.)If weight, price, and performance (in that order) are the most important factors to you of a vacuum, look no further. But if any other order of preference applies to you, look elsewhere."
"334","XX","B008L5F4H0","
</script>


<script language="JavaScript">
.<!--","","ANONYMOUS","","</script>   <script language='JavaScript'>"
"335","XX","B008L5F4H0","
</script>

<div id="cv_mo2THKU4OI25DB4hiddenPre" style="display:none">
  <div id="cv_mo2THKU4OI25DB4videoPlaceholder" style="position:relative;">
    <div id="cv_mo2THKU4OI25DB4clipDiv" style="position:relative; overflow:visible; ">
      <div id="cv_mo2THKU4OI25DB4flashcontent"><a href="http://www.amazon.com/review/R2SY9DQ1HRN1ZD/179-4424162-8808938?ie=UTF8&videoPreplay=1" onClick="return cv_mo2THKU4OI25DB4loadSwf();" target="_top"><img border="0" src="http://ecx.images-amazon.com/images/I/81kfHZ9zzES._SX320_PHcustomer-video-vignette_PIvideo-reviews-bottom,BottomLeft,0,43_OU01_PIcustomer-video-play,BottomLeft,130,-12_CR0,0,0,0_.png" alt="Click to watch this video" id="cv_mo2THKU4OI25DB4preplayImageId" /></a></div>
    </div>
  </div>
</div>
<script type="text/javascript" >
.<!--","","ANONYMOUS","","</script>  <div id='cv_mo2THKU4OI25DB4hiddenPre' style='display:none'>   <div id='cv_mo2THKU4OI25DB4videoPlaceholder' style='position:relative;'>     <div id='cv_mo2THKU4OI25DB4clipDiv' style='position:relative; overflow:visible; '>       <div id='cv_mo2THKU4OI25DB4flashcontent'><a href='http://www.amazon.com/review/R2SY9DQ1HRN1ZD/179-4424162-8808938?ie=UTF8&videoPreplay=1' onClick='return cv_mo2THKU4OI25DB4loadSwf();' target='_top'><img border='0' src='http://ecx.images-amazon.com/images/I/81kfHZ9zzES._SX320_PHcustomer-video-vignette_PIvideo-reviews-bottom,BottomLeft,0,43_OU01_PIcustomer-video-play,BottomLeft,130,-12_CR0,0,0,0_.png' alt='Click to watch this video' id='cv_mo2THKU4OI25DB4preplayImageId' /></a></div>     </div>   </div> </div> <script type='text/javascript' >"
"336","XX","B008L5F4H0","
</script>
<noscript>
<a href="http://www.amazon.com/review/R2SY9DQ1HRN1ZD/179-4424162-8808938?ie=UTF8&videoPreplay=1" onClick="return cv_mo2THKU4OI25DB4loadSwf();" target="_top"><img border="0" src="http://ecx.images-amazon.com/images/I/81kfHZ9zzES._SX320_PHcustomer-video-vignette_PIvideo-reviews-bottom,BottomLeft,0,43_OU01_PIcustomer-video-play,BottomLeft,130,-12_CR0,0,0,0_.png" alt="Click to watch this video" id="cv_mo2THKU4OI25DB4preplayImageId" /></a>
</noscript>
</td></tr>.","","ANONYMOUS","","</script> <noscript> <a href='http://www.amazon.com/review/R2SY9DQ1HRN1ZD/179-4424162-8808938?ie=UTF8&videoPreplay=1' onClick='return cv_mo2THKU4OI25DB4loadSwf();' target='_top'><img border='0' src='http://ecx.images-amazon.com/images/I/81kfHZ9zzES._SX320_PHcustomer-video-vignette_PIvideo-reviews-bottom,BottomLeft,0,43_OU01_PIcustomer-video-play,BottomLeft,130,-12_CR0,0,0,0_.png' alt='Click to watch this video' id='cv_mo2THKU4OI25DB4preplayImageId' /></a> </noscript> </td></tr>"
"337","XX","B008L5F4H0","4.0","December 3, 2012","A20Y0J8D6E74PZ","A good, all around, light vacuum...","This is a good, all around, light vacuum cleaner.While not recommended if you have a large house IMO, this vacuum is very well suited for small areas, stairs (because it's light), and under tables etc...The tools are a little hard to use, harder than other vacuums, but for the price, you'll get a lot of use out of this one."
"338","XX","B008L5F4H0","3.0","December 2, 2012","A2TVH2OBNXYXHV","Lightweight barebones bagless vaccum","This vacuum is lightweight and lacks features you find on competing models in the same price range such as a self-retracting cord.  The Dirt Devil certainly works, but for the money I think you can do better.  It just feels cheap in your hand."
"339","XX","B008L5F4H0","4.0","December 1, 2012","AMBFK6N4JS5Z2","Works like 5 Stars, Built like 3 Stars!","I'll start with the postive--this vacuum really works!  I'm amazed at the power and suction it has.  I've been keeping around an old Eureka Optima for years because it had a lot of hose suction and I use it to clean the carpet in my car--but I think I can finally replace it with this one.  I've never owned a vacuum with this much hose suction!  I do have a much more expensive vacuum that I use in my house--but I'll probably use this one until it breaks or something.I've used this on both my carpets and tile floor and it works extremely well.  I'm not sure how the automatic height adjuster works, but it seems to.  My carpet is a very low carpet and the power brushes on this vacuum are actually strong enough to almost self-propel the vacuum forward!  This didn't happen on the tile floor in my living room. Since I don't have thick carpet I can't comment on how it will work on that.The negative--this is the cheapest feeling vacuum I have ever owned!  I'm not sure how the plastic pieces will put up with normal usage--but I'll find out.If you want a powerful vacuum dirt cheap this seems to be it.  My advice to those who still aren't sure . . . what a few months and see if the early reviewers start complaining about it breaking apart."
"340","XX","B008L5F4H0","5.0","November 30, 2012","A19AL8BAS9CMZ","Good buy for the price point","The suction on this vacuum is not much weaker than our Hoover WindTunnel Pet Cyclonic, and the fact that the Dust Devil is so light makes it quite a bit easier to use (and makes it easier to tip over.)  Like our Hoover (and pretty much every vacuum I've owned), using the attachments for the hose results is greatly diminished suction.The Dust Devil is not perfect, but it does well for typical household tasks.  Given the price point it deserves 5 stars."
"341","XX","B008L5F4H0","4.0","November 28, 2012","A1H6SBO7R007I8","Great for the price","If you're on a budget look no further. This vacuum performs amazingly for the price. It works best on low-medium pile carpet. Its smaller, so great for apartments. Or people without large areas to clean. The biggest complaint is just that they didnt make the bin a little bigger. It fills up fairly quick. This vacuum has a lot of issues compared to something like my dyson... part of it feel very cheaply made, the bin sometimes jams, it has a tough time on very high pile carpets and hardwood floors, dog and pet hair seems to get stuck in there, and suction is not what ive come to expect... And yet, this is hands down the best vacuum for this price I have ever used. I assume formerly expensive technology is starting to trickle down but the economics or technical voodoo of it isnt really important. Its great. Its compact, its easier to tote around then a large vacuum, and will do 75% of what my dyson dc 28 does. And at this price when the cheaper parts inevitably fail it can be replaced in a couple years for something better. I cant say the same about my expensive vacuum ive invested in--that sucker will be being repaired for years to come. Highly recommended."
"342","XX","B008L5F4H0","4.0","November 26, 2012","A109L3WXD1SJFU","Good vacuum, especially for the price","Lightweight, and pretty effective at picking up three dogs-worth of pet hair! The assembly instructions were a little hard to follow for those of us who are mechanically challenged, but once put together it worked just as well as other cyclonic vacuums that I've used, including a Hoover and the extremely expensive ($500+) Dyson pet hair vacuum.  This, of course, made me wonder why the heck I've been paying $250+ for vacuums over the past 10 years, when this one works just as well at a fraction of the cost.  I do think the collection container is on the small side, thereby requiring more emptying during a cleaning session, but I think the Dyson has the same problem.  What this means, for example, is that if you have a lot of dirt or pet hair in the house, you may have to empty the container twice vacuuming a 200 square foot room.  For the price, however, that is something I can live with.  Good vacuum."
"343","XX","B008L5F4H0","4.0","November 24, 2012","AKHFY3VCNZL2W","Cheaply Made, But WOW Does It Perform!","No, I don't expect a Mercedes Benz for the price of a Hyundai, but I have an old Hoover that I bought for about the same price within the past 10 years, and it is much more substantial and well made than this vacuum.  From the moment this Dirt Devil came out of the box and my wife began assembling it (by the way, assembly was simple--just a few minutes and 3 screws), everything about it said CHEAP.  Good luck finding a part anywhere on it that is not molded plastic.  Further, it weighs next to nothing.  For those who are looking for a light vacuum, you will like this one.  For us, it just felt cheap.  Frankly, I had all but written it off until we finally gave it a try.  THAT'S WHEN MY PERCEPTION OF THIS VACUUM MADE A CHANGE FOR THE BETTER.Wow, it is a real performer!  When I say it's a performer, I am obviously referring to its ability to extract dirt and debris from surfaces of all types.  We have tried it on tile, laminate, and carpet flooring, and it has done fabulously on all surfaces, with no height adjustment required, I might add.  One of the nifty features of the vacuum is the fact that it auto-adjusts to the height of the surface being vacuumed.  I have NO IDEA how it does this (engineering is not my forte), but it works.  That much I will attest.  I can tell it is working well because you can see, hear, and feel its power.  When I say you can see its power, there is something reassuring about seeing the dirt collection receptacle on the vacuum swirling around with dirt that has been collected.  We were truly amazed at how well it works.  The detachable hose and attachments work well, too, and they attach/detach easily.  No complaints there.  The dirt collection receptacle attaches and detaches smoothly and easily.  We tried opening up the receptacle to see how we will empty it when it gets full.  Again, it was simple.  Should be a snap.We look forward to putting this vacuum to the test.  My only concern gets back to where I started.  It just seems too cheaply made.  I can see it getting tipped over and breaking on a hard floor.  From there, we will have a worthless piece of junk, as nobody wants to use a broken vacuum.  I feel like they should have built this kind of quality performance into a better made vacuum.  I guess this is the way of the world now in our 'throw away' society.  I remember the days of vacuums getting passed down from one generation to the next.  That ain't happening with this vacuum.  It give it 3 years max before it meets the trash barrel.Still, I give this vacuum 4 stars because it works great.  If you baby it and handle it like fine China, it may last you many years.  For the price, it's hard to complain."
"344","XX","B008L5F4H0","5.0","November 22, 2012","A2XU6J41ZQOJ2V","Awesome, lightweight, easy to use, picks up a lot, and HIGHLY RECOMMENDED.","Amazing. This is my first cyclonic vacuum and I am very pleased with it. I've been using a Hoover Tempo for 4 years, it's worked well. I vacuumed the carpeting before this new Dirt Devil arrived, so I felt it was already fairly clean. New vacuum arrived yesterday and I went over carpeting again with this new one. I was very surprised to see how much it picked up. Clumps of matter which you can see in the plastic container, then empty in the garage. Based on what I see this is the best vacuum I've ever had. So I give it 5 stars and HIGHLY RECOMMEND it. It's very lightweight (13.8 lbs. shipping weight) and easy to use. Who knew vacuums do not need to be big & heavy?!. I do feel the assembly directions were weak, however. There was no quick assembly sheet included, the booklet had very small print in 3 languages printed one after another. Dirt Devil (made by Royal, in Ohio) would do new users a big favor if they would include a larger print easy assembly guide in all new boxes. It's lightweight, easy to use, picks up quite a bit, very fair price, and highly recommended."
"345","XX","B008L5F4H0","4.0","August 31, 2012","A1Q2GBQT0K981Y","Smaller than expected, but a good cleaner.","Despite shipping hiccups and a few cracks in the plastic which were easily repaired with a bit of duct tape, the vacuum is a great little sucker. I have a 2 bed, 2 bath apt. with 2 cats and a large dog, so I have to empty the container a couple times each room. This would be a lot better for an apartment without pets, but in the end it works really well and cleans great, so it doesn't really bother me to empty it often. The suction is pretty amazing, my roommates GF has the original DD Breeze (12 amp, non cyclonic) and this really does a better job, pushes easier, and cleans up more dirt even while only having a 10 amp motor. The tools are simple but work fine as well and the hose connects simply and sturdily.All in all its a great cheap vacuum, I would spend a bit more if I could do it over again and get a heavier duty and larger dirt container vacuum instead. That all said, if you are debating between the ~$50 vacuums, this is probably the one to get as its the latest tech, and genuinely works great."
"346","XX","B001PB51GQ","2.0","February 17, 2013","A365ZTDLLQWJ7H","BULKY AND HEAVY","After reading a lot of reviews I bought this vacuum.  It does indeed have incredible suction.  It is also bulky and heavy and difficult to push around.  The vacuum is in a fixed position so more maneuvering is required and turning the vacuum requires an effort.  I am physically strong, middle aged and my shoulders hurt after using this vacuum."
"347","XX","B001PB51GQ","3.0","February 7, 2013","AT2JEXPVV26C7","OK Vacuum","The Hoover Platinum Cyclonic replaced a Hoover Mach 5 Cyclonic. Had I realized the cord on the Platinum wasn't self-storing as it is on the Mach 5, I would have gone with another Mach 5 and at almost half the price. The cord on the Platinum is very stiff, so it is difficult to work with and to stow on the hooks. The handle, like every Hoover I have put a handle on, was extremely difficult to install. In fact, after using my best tools and handle grippers the handle is still not completely seated. Hoover took a step forward on the vacuum, but a step backward by not having a self-storing cord on the Platinum. I will take the handle off and lube the screws and try again to secure it."
"348","XX","B001PB51GQ","3.0","January 31, 2013","A3UL85PKLETW7J","nitpicking ongoing problems","phone call to help line solved immediate problem with vacuum but not the ongoing problems with the hose, gasket, and accessories wearing out so quickly.  not sure where to go next.  maybe to Dyson?"
"349","XX","B001PB51GQ","5.0","January 28, 2013","ALZO7FMGYD63P","does it all","i have had this unit for a year now.. it is outstanding. i do agree with others the hose is a little short but i have managed to work around that issue. Not sure what everyone elses complaints are but my guess would be simple maintenance issues. If you empty the dirt and clean the vortex filter (extremely easy) this vaccuum works like a champ.. I would highly reccomend this unit. it's low profile is a plus as well. you can pay for the name of dyson, but physics are the same....the process of creating the amount of suction is produced by the power and speed of the suction... go ahead and pay the money if you have it for the dyson name... but you will not find that machine any better than this. the key to a vaccuum is to actually use it regularly. if you wait six months and expect it to clean your house and when the filter gets clogged and doesn't work well, well then you are mistaken... there are many good vaccuums on the market , this is definitely one of them... I am thrilled to have it. being an engineer i get the mechanics of these items. pretty simple but effective... good luck in your decision making process."
"350","XX","B001PB51GQ","4.0","January 18, 2013","A1K0CHKCBPJ76P","Hard to beat for the price","We needed a vacuum that had height adjustment due to new carpet. We used to have a dyson animal so my comparisons are to it.Pros:PricePowerCord lengthLed lightHeight adjustmentCons:DesignIf all you need is a vacuum to clean carpets and some bare floors this is hard to beat for the price. The design flaws are evident if you have ever owned a Dyson. I think the cord is too long and gets in the way but am probably one of a few.  I find the height adjustment doesn't always change. A power cycle fixes this but it is annoying.  I think the canister dump buttons are cheaply made and on the wrong side. They have held up so far so we will see. I hate having to remove the cylinder in the middle I'd the canister to remove dog hair each dump. It's is a serious design flaw. The largest flaw is the wand/ attachments. The tube is too short. In order to reach anything it needs to be right beside you. That doesn't work well for stairs.  I wish it would come with a rotary brush. I purchased a hoover one separately, but it is worthless.  The carpet stops the brushes.Overall I would recommend this due to the price and how well it does its main task of vacuuming floors. The ancillary functions are just not as well designed as a Dyson."
"351","XX","B001PB51GQ","3.0","January 4, 2013","A2TOSVOET1R70U","Not bad","This is not a bad vacuum cleaner; however, the wand for stairs and curtains is Very short and I feel sorry for my wife."
"352","XX","B001PB51GQ","4.0","January 3, 2013","AYVE4ULAGMVGT","Great suction, but very bulky","Awesome vac for people who have a lot of surface area to clean. It does great on carpets and has incredible suction. But be warned- it is very heavy and not maneuverable. One of the problem spots in our house is the carpeted stairs, and the weight makes this beast almost unusable on them.  Not the best vac for our condo, but when we upgrade to a McMansion this will be perfect."
"353","XX","B001PB51GQ","5.0","January 1, 2013","A3MGUPD7C6CDIP","3 years of wall to wall, still strong!","I bought my Hoover back when I was living in an apartment with wall to wall carpet.  I vacuum easily twice a week thanks to my dog's shedding, and this vacuum has been amazing.  I haven't had a single problem with it in three years, and my OCD cleaning habits send this product through its paces!  Just remember to empty out the canister after every room, and make sure the filters aren't getting clogged with dust, and this cleaner will outlive its warranty; I have no doubt of that.  The plastic is strong and durable, the carpet light is very bright, the cord is plenty long enough for any home this side of a palace, and the attachments are quick to install, and easy to use.  The Hoover Platinum rightfully earns five stars across the board!"
"354","XX","B001PB51GQ","4.0","December 20, 2012","A1YTSKPXL6V7DJ","vac","I love this vaccume, it does everything it says it will do. I gave it a 4 star because it doesnt have a cord rewind. With that it would be the ultimate vaccum! The suction is unbelievable and the off button for the brush is sweet for the tile sweeping'"
"355","XX","B001PB51GQ","2.0","December 16, 2012","A2O6PNGERE66UR","The Name Hoover... Pay More For Less","These days you pay more for less, I had a Dirt devil platinum force which lasted for 12 years, it still kept it's suction but fell apart from wear and tear, never once did i have a problem with it, the attchments were great the hose was longer, the canister was easy to empty. I bought this Hoover because of the name &#34;hoover&#34;. the suction is great, but it only has 2 attachments... the hose is not even long enough...also it's hard to empty the cansiter which dosent even hold as much dirt as my last sweeper. I just wish i would have shopped around more... My advice to you guys out there is shop around more and check out the reviews..."
"356","XX","B001PB51GQ","5.0","January 2, 2011","ADJYXJTGMRBC1","so far, it's awesome!","I got this vacuum as a Christmas present and so far, I just love it. (My kids call me 'lame' for wanting a vacuum for Christmas) What better time of year to test it than cleaning the after-Christmas mess? I was shocked by the amount of dirt it picked up (after I just finished vacuuming with my old Sharp vacuum 12 amp). It was embarrassing! Love the long cord, clean/dirty light, and on board attachments. Also, the button to switch from hard wood to carpet settings is easy. It is heavier than my old vacuum, but I'm just going to consider it a work-out session. This is my first bagless and it is easy enough to empty. I take the dirt cup out to the garage garbage so I don't shake the dirt back into the house. My house actually smelled cleaner when I vacuum, which was weird but nice. It seems quality built and the suction is awesome!"
"357","XX","B001PB51GQ","5.0","December 27, 2010","ALXWLN3J2E0DR","Love this sweeper!","This sweeper is awesome. It even tells you when the carpet is still dirty. I have had good sweepers in the past but neither of them got out the deep sand type dirt that cuts the carpet fibers. The best part is that you can empty it each time you use it, so no allergens stay causing irritation. The warranty is for SIX years. They are really standing behind this product! Just be sure to clean the top filter regularly."
"358","XX","B001PB51GQ","5.0","December 14, 2010","A2AY0S6W34O92H","Holy Cow","Wow. I'm happy to report Hoover didn't disappoint me. (I had a cruddy steam cleaner of theirs several years back) I have their  little Linx lithium stick which I love, so I thought I'd try a heavy duty mode.  First of all, I dropped it as soon as I pulled it out from the box. Nothing broke and it still worked. I went with the bagless because the Linx bagless system has worked great and I am spoiled now. This monster is just as easy to empty. It has such a wide brush line too and I love the super long cord as well. I give it 5 stars. My only complaint is that I wish the hand tool wand was telescoping so you had a little more reach, otherwise this thing is fab."
"359","XX","B001PB51GQ","4.0","November 23, 2010","A3204G36D10RSH","Happy with my Hoover","I'm quite happy with my new Hoover vacuum.  The long electrical cord is great.  The dirt cup is very easy to empty.  Love the fact that the height control is on the handle for easy access.  The suction and cleaning ability is great too.  Would definitely recommend this product to a friend."
"360","XX","B001PB51GQ","2.0","October 9, 2010","A118TAXNNCOAXY","When it works it cleans","I did research and thought I made a good choice. But the vac is heavy and I am truly regretting this purchase. It was not cheap and I don't clean as often as I should, especially living in such a small place, and now after only 8 months the brush broke and it won't power on. The short life span is really annoying. I will update this post once I try to get the 'warranty' work done. Watch, it won't be covered. (Hoover UH70015 Platinum Collection Cyclonic Bagless Upright Vacuum Cleaner)"
"361","XX","B001PB51GQ","4.0","September 26, 2010","A1P7T7XY6VKFD6","Good performance, decent quality, warranty.","I purchased this vacuum after reading (mostly) good reviews here.  The build quality is decent as well as performance.  The one touch height/surface control is a back saver.  Warranty is excellent.However, there is a flaw with the the way you're supposed to empty the dirt.  The latch is pretty flimsy and it is very messy to empty the container.  It seems that all lint, dust and hair sticks to the middle plastic part which needs to be taken out every time.  If you think you can empty it simply by pushing a button (as shown in videos), forget about it."
"362","XX","B001PB51GQ","5.0","September 18, 2010","A3FV3EMA1JR8I1","great buy from amazon","if u want a beautifull vaccum that does the best cleaning job this is the one, take it from amazon its half what is retailed elsewhere and you wont regret it, it is bagless so you will have to put up with emptying it out by hand, however if a capable vaccum like this would have been bagged it would need one bag each time because it removes literaly everthing"
"363","XX","B001PB51GQ","5.0","September 8, 2010","A3S0WZSEJ8EX6J","LOVE IT!!","This vacuum is awesome! Well worth the money. Would definitely recommend it to a friend, and I already have."
"364","XX","B001PB51GQ","5.0","August 26, 2010","A2R6UBUXKBE50K","Love, love, love it!","If you are considering a Dyson this is a better vacuum. I wanted something with a lot of suction and this one does the trick.I vacuumed my house the first day I got it and filled it up 3 times before I was finished. Did I mention I used my old vacuum first and still had soooo much dirt left to pick up."
"365","XX","B001PB51GQ","5.0","August 8, 2010","A1SFUKXDCDE5A3","Fun to Vacuum","I love to vacuum now.  The clean/dirty sensor sounded stupid to me, but now I just love to watch it.  I can't believe how much more doghair it picks up than my old vacuum.  It amazes me every time I use it.  I do agree that the latch it a pain, but I don't mind because I love to see how much doghair I'm dumping in the trash."
"366","XX","B001PB51GQ","1.0","July 19, 2010","AAYRU4AVS3XDY","Not as Great as it seems! Save your money!!!","I purchased this vacuum in March 2010 because it had so many good reviews and was cheaper than the Dyson I was looking at.  Please don't waste your money!  It is now July and it keeps breaking on me.  I am unable to return the item so I have to spend time and gas money taking it to & from the repair shop.  Thankfully it is still under warranty.I should have returned it when I first felt 'disappointed'.  It doesn't accept attachments which was a minor dissappointment in the beginning. The cleaning wand is pretty short which makes it hard to clean the base boards around the house without bending over and makes it difficult to reach those high places as well. The canister has to be emptied often and is very messy as others have stated in their reviews.  We have some carpet, tile and hardwood floors which require switching gears.  Although that is easily done with the push of a button, it doesn't always switch gears like it should.  The wheels do not turn/roll very well and they make a squeaky noise once in awhile.  It doesn't vacuum 'throw' rugs, small bathroom rugs or kitchen rugs very well either.  The machine has always felt 'cheaply' made, but looks good. Anyways, I really wish I would have returned it earlier.  I was really trying to make it work and was hopeful especially since it had so many great reviews. I had a Dyson for 8 years and had no problems with it. I was looking for a new vacuum because I dropped the Dyson canister and broke it...My Dyson still works, so I probably should have just bought a new canister instead of the Hoover.  I am so disappointed.Don't rely on all of the good reviews. If you do purchase this machine, and notice anything that doesn't seem right, take it back right away!  Check with your friends to see what vacuum cleaners they use.  Unfortunately, my sister has a Dyson, my neighbors machines have also been breaking, and others didn't have any good reports for me.  So, I relyed on the web reviews.  Now I'm out a great deal of money!Wish companies cared more about the quality of their products and made them worthy of the pricetag!!!"
"367","XX","B001PB51GQ","4.0","June 15, 2010","ACWGMOMF4FB3U","Hoover UH70015 Platinum Collection Cyclonic Bagless Upright Vacuum Cleaner","This is a great suction device.  Cleans very well and is easy to use.  Long cord is a real plus.  Brush is a bit small.  An upholstery attachment would  have been nice. The on/off switch has a delayed reaction, which can be frustrating.  Cleaning the dirt canister well is a real chore.  My husband uses his air compressor to blow the dust out of the nooks and crannies but I suppose it could be rinsed with water.  Over all, I recommend this appliance and would buy it again. It's a bit pricey if you're frugal like me, but it's been worth the cost."
"368","XX","B001PB51GQ","5.0","June 14, 2010","A1PMKCN7PAVC8J","Awesome vacuum","I love this vacuum! It cleans so well. I loved that fact that when i first tried it out on my living room rug it picked everything up in one swipe and even some dirt that was under the rug. It keeps my house very clean since I have a four year old and a three month old baby. I even noticed that since using this vacuum that the air in my house is also cleaner. Before I used to sneeze all the time in my own home and every morning I'd have to blow my nose because it was always full. No more! There is a reason why I shop amazon and that's because I'm not a weathly person but I was so fed up with the dust all the time and my vacuum not picking up anything that I was thinking of just buying a Dyson. But buying a $400+ vacuum was not happening here. So I did some searching and found this baby. Even at this price I was unwilling but I'm glad I did. It's well worth the price for what you get and the maintenance is not that bad there's even a little dial on it that tells you when you need to clean out the filter. The indicator light on it is a neat little gadet but I still just use my own instincts when vacuuming. The clean/dirty light works ok on carpets and rugs but not so well on bare floors. And if you do have really nice bare floors people I don't care what vacuum you buy you run the risk of scratching it, use a broom! If you are looking to buy a dyson consider this one save some money!"
"369","XX","B001PB51GQ","5.0","June 11, 2010","A22PASS6P48I7Q","Happy with my Hoover","I'm very happy with the Hoover Platinum vacuum cleaner. I'm a owner of a dog that sheds a lot of hair. I can feel confident the Hoover Platinum vacuum cleaner will clean my carpets."
